6700;557.396973;
8700;768.320984;
8200;761.531982;
6850;600.315002;
4150;244.529999;
400;1.818000;
9350;984.896973;
5900;398.980011;
4250;187.259995;
400;1.725000;
1000;13.533000;
3600;146.847000;
7950;693.460999;
5350;320.954010;
7550;664.554016;
2200;54.625999;
1050;12.707000;
5650;429.803009;
4500;233.488998;
5350;332.644012;
3500;155.498993;
6150;414.431000;
8450;940.018982;
3350;140.839996;
4850;307.385986;
1400;24.278000;
9400;1163.641968;
950;10.049000;
5950;447.545990;
5450;363.563995;
6300;406.089996;
5900;445.472992;
3800;166.712997;
3350;143.951004;
3300;118.021004;
1250;23.391001;
8900;1027.089966;
5250;286.575989;
5150;323.712006;
9950;1231.640015;
2400;59.333000;
3850;168.830994;
9750;1231.387939;
2100;45.891998;
6850;636.835999;
1000;15.078000;
750;6.365000;
8150;1069.427979;
6200;457.531006;
6800;573.250977;
8700;908.942017;
8300;845.698975;
650;5.877000;
1950;46.997002;
2800;78.939003;
4800;297.532013;
6600;566.312988;
6550;546.510986;
1050;10.838000;
3700;175.988007;
4300;251.860992;
3000;108.457001;
1750;57.648998;
3750;176.235001;
7750;794.098999;
4750;296.692993;
2100;53.616001;
200;0.481000;
6350;420.901001;
850;9.458000;
2300;72.803001;
1750;33.173000;
7900;765.607971;
500;3.065000;
3750;143.315002;
2800;82.835999;
7250;637.713989;
300;2.062000;
5750;351.769989;
3850;182.475006;
700;5.144000;
6900;600.625977;
8000;705.825012;
2450;72.117996;
4350;215.503998;
500;3.679000;
400;2.200000;
2750;96.668999;
7650;771.481018;
7850;673.854004;
5150;334.407013;
8050;753.750000;
2850;85.880997;
9250;884.031982;
950;11.897000;
6500;495.838989;
1800;37.002998;
5200;344.877014;
5400;318.596985;
7700;740.783997;
750;5.399000;
50;0.032000;
1850;40.346001;
8500;889.359985;
6000;424.864990;
6900;615.994019;
7200;653.088989;
9150;932.689026;
8200;856.632996;
4700;266.058014;
4000;189.197006;
9700;1237.683960;
6100;392.708008;
7150;538.655029;
3550;165.005005;
6150;467.242004;
3600;163.537994;
1450;27.207001;
5850;433.670990;
100;0.131000;
600;4.915000;
5850;452.695007;
8300;861.044006;
5750;381.140991;
2650;87.942001;
4650;236.468994;
9850;1166.375000;
3700;155.742996;
4450;259.875000;
5800;440.626007;
800;8.748000;
9750;1205.588989;
6500;434.044006;
6550;492.394012;
4600;268.584991;
2550;78.587997;
4450;227.378998;
4250;227.641006;
6900;618.976013;
9850;1305.704956;
2650;91.449997;
2000;49.263000;
5350;306.867004;
6400;447.255005;
5300;338.885986;
650;6.177000;
8600;977.031982;
550;4.141000;
10000;1262.354980;
4150;213.373993;
6550;574.585022;
7950;804.296997;
6100;448.535004;
7950;817.921997;
