7;-42.848999;
4000;-3.325000;
7650;0.000000;
2150;0.000000;
2950;0.000000;
5150;0.000000;
1800;0.000000;
9000;-3.322000;
300;0.000000;
9800;0.000000;
8150;0.000000;
1800;0.000000;
4800;0.000000;
5300;0.000000;
2300;0.000000;
1950;-3.187000;
1200;0.000000;
8800;0.000000;
1800;0.000000;
4150;-3.275000;
5200;0.000000;
7150;0.000000;
6650;0.000000;
9400;0.000000;
9650;0.000000;
4550;-3.286000;
1400;0.000000;
5300;0.000000;
3100;0.000000;
650;0.000000;
5150;0.000000;
5200;-3.309000;
1300;0.000000;
9050;0.000000;
5400;0.000000;
200;0.000000;
350;-2.049000;
7000;0.000000;
2350;0.000000;
1950;0.000000;
3750;0.000000;
4350;-13.253000;
9100;0.000000;
8750;0.000000;
1250;0.000000;
9750;0.000000;
950;-3.343000;
9050;0.000000;
150;0.000000;
6350;0.000000;
7850;0.000000;
3250;-3.285000;
2200;0.000000;
5250;0.000000;
7850;0.000000;
2050;0.000000;
5550;0.000000;
3550;0.000000;
2550;0.000000;
8350;0.000000;
9900;0.000000;
5650;-6.572000;
6850;0.000000;
9200;0.000000;
4600;0.000000;
4500;0.000000;
8900;0.000000;
8700;0.000000;
8000;0.000000;
7400;0.000000;
5800;-3.334000;
3700;0.000000;
6450;0.000000;
2350;-3.226000;
1250;0.000000;
2150;0.000000;
9500;0.000000;
5350;0.000000;
8650;0.000000;
8450;-3.310000;
2400;0.000000;
5700;-3.313000;
1100;-3.143000;
8850;0.000000;
4150;0.000000;
4200;0.000000;
4300;0.000000;
2700;0.000000;
7400;0.000000;
850;0.000000;
5650;0.000000;
5500;-3.308000;
8050;0.000000;
5700;0.000000;
8500;-3.331000;
2800;-3.249000;
2450;0.000000;
4350;0.000000;
5050;-3.288000;
3650;0.000000;
4750;0.000000;
8750;0.000000;
650;0.000000;
400;0.000000;
8550;0.000000;
9300;-6.608000;
5250;0.000000;
7350;0.000000;
6700;0.000000;
1700;0.000000;
5800;0.000000;
9550;-3.316000;
6800;-3.315000;
1900;0.000000;
5500;0.000000;
2050;0.000000;
4350;0.000000;
7050;0.000000;
5200;0.000000;
7750;0.000000;
9100;0.000000;
7000;-3.304000;
5750;0.000000;
4650;0.000000;
4650;0.000000;
750;0.000000;
2450;-3.199000;
2300;0.000000;
1150;0.000000;
8100;0.000000;
8800;0.000000;
3050;0.000000;
500;0.000000;
8400;0.000000;
5000;0.000000;
5150;0.000000;
4450;0.000000;
7900;-3.307000;
4200;0.000000;
4050;-3.262000;
5800;0.000000;
1050;0.000000;
2150;0.000000;
9650;0.000000;
8250;-3.329000;
4150;0.000000;
5050;0.000000;
4800;0.000000;
6150;0.000000;
350;0.000000;
6050;-3.321000;
2950;0.000000;
2900;0.000000;
9300;-3.315000;
6550;0.000000;
500;-1.989000;
6950;0.000000;
7700;0.000000;
9400;-3.338000;
8850;-3.296000;
1450;0.000000;
2450;0.000000;
6100;0.000000;
3800;0.000000;
9500;-3.322000;
1050;0.000000;
3400;0.000000;
4700;0.000000;
4000;0.000000;
6850;-3.331000;
3150;0.000000;
4550;0.000000;
9050;-3.308000;
4300;0.000000;
10000;0.000000;
4100;-3.351000;
4600;0.000000;
5950;-3.309000;
6650;0.000000;
8700;0.000000;
1050;0.000000;
6750;0.000000;
3350;0.000000;
7100;0.000000;
4250;-3.280000;
5850;0.000000;
1550;0.000000;
2250;0.000000;
9800;0.000000;
750;0.000000;
2650;0.000000;
5100;0.000000;
9500;0.000000;
7200;0.000000;
6650;0.000000;
4500;0.000000;
6000;0.000000;
7550;0.000000;
6500;0.000000;
7350;0.000000;
4600;-3.327000;
7100;0.000000;
2250;0.000000;
9750;0.000000;
6300;0.000000;
7350;0.000000;
350;0.000000;
6350;0.000000;
4900;0.000000;
3850;0.000000;
250;0.000000;
9900;0.000000;
1350;0.000000;
5650;0.000000;
9700;0.000000;
9300;0.000000;
3100;0.000000;
2400;0.000000;
6150;0.000000;
850;0.000000;
4700;0.000000;
8600;0.000000;
3850;-3.325000;
4200;-3.330000;
9950;0.000000;
9600;0.000000;
1800;0.000000;
4150;0.000000;
4950;0.000000;
700;-3.266000;
7400;-3.320000;
3900;-3.330000;
6000;0.000000;
5500;0.000000;
2750;-3.264000;
4550;0.000000;
5700;-3.342000;
1800;0.000000;
3300;-3.377000;
9750;0.000000;
3150;0.000000;
4600;0.000000;
7000;0.000000;
7850;0.000000;
1600;-3.227000;
900;0.000000;
4300;0.000000;
8200;0.000000;
8550;0.000000;
6350;0.000000;
3700;0.000000;
2400;0.000000;
7250;0.000000;
2150;0.000000;
6550;0.000000;
4950;0.000000;
700;0.000000;
3650;-3.313000;
1750;0.000000;
7150;0.000000;
5400;0.000000;
3200;-3.285000;
7450;-3.327000;
4700;0.000000;
2000;0.000000;
6400;0.000000;
550;0.000000;
8700;0.000000;
3000;0.000000;
3700;0.000000;
1950;0.000000;
100;0.000000;
9750;0.000000;
